"periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,latitud,longitud"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,""LEY Nº 30096, LEY DE DELITOS INFORMATICOS"",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,2,Acceso Ilícito,5,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,""LEY Nº 30096, LEY DE DELITOS INFORMATICOS"",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,8,Fraude informático,148,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,""LEY Nº 30096, LEY DE DELITOS INFORMATICOS"",DELITOS INFORMATICOS CONTRA LA FE PUBLICA,9,Suplantación de identidad,71,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,""LEY Nº 30096, LEY DE DELITOS INFORMATICOS"",DELITOS INFORMATICOS CONTRA LA INDEMNIDAD Y LIBERTAD SEXUALES,5,""Proposiciones a niños, niñas y adolescentes con fines sexuales por medios tecnológicos"",1,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,""LEY Nº 30096, LEY DE DELITOS INFORMATICOS"",DISPOSICIONES COMUNES,10,Abuso de mecanismos y dispositivos informáticos,26,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SANTA,PENAL,DENUNCIA,CONTRA LOS PODERES DEL ESTADO Y ORDEN CONSTITUCIONAL,""REBELION , SEDICION Y MOTIN"",348,Motín,1,021801,ANCASH,SANTA,CHIMBOTE,27/04/2026,-9.04166666666667,-78.6077777777778"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL HONOR,""INJURIA,CALUMNIA Y DIFAMACION"",130,Injuria,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL HONOR,""INJURIA,CALUMNIA Y DIFAMACION"",131,Calumnia,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL HONOR,""INJURIA,CALUMNIA Y DIFAMACION"",132,Difamación,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL ORDEN ECONOMICO,DESEMPEÑO DE ACTIVIDADES NO AUTORIZADAS,243-C,Funcionamiento ilegal de juegos de casino y máquinas tragamonedas,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS MONETARIOS,252,Fabricación y falsificación de moneda de curso legal,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS MONETARIOS,254,Tráfico de moneda falsa,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,189-A,Hurto de ganado,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,190,Apropiación ilícita común,38,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,192,Apropiación irregular,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,78,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,37,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,123,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,24,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,29,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,201,Chantaje,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,179,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,367,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,29,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,46,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,10,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,72,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,93,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,203,Desvío ilegal del curso de las aguas,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,54,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,64,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,""Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)"",47,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),9,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),17,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,391,Rehusamiento a entrega de bienes depositados o puestos en custodia,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,396,Corrupción pasiva de auxiliares jurisdiccionales (corrupción de funcionarios),2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398-A,""Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión"",2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),28,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,9,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,124,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,""Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,""Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios"",4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,13,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,12,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,13,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-H,""Explotación sexual de niñas, niños y adolescentes"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-I,""Promoción y favorecimiento de la explotación sexual de niñas, niños y adolescentes"",2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-O,Trabajo forzoso,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-B,Formas agravadas de la Trata de Personas,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,31,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,20,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,537,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),39,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,45,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,27,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,""FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES"",434,Fabricación o falsificación de sellos o timbres oficiales,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,22,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
